study_accession	sample_accession	experiment_accession	run_accession	tax_id	scientific_name	fastq_ftp	submitted_ftp	sra_ftp	bam_ftp
PRJEB29238	SAMEA8798193	ERX5594939	ERR5954418	256318	metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR595/008/ERR5954418/ERR5954418_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR595/008/ERR5954418/ERR5954418_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR595/ERR5954418/11-513_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR595/ERR5954418/11-513_R2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/err/ERR595/008/ERR5954418.bam
PRJEB29238	SAMEA8798223	ERX5594969	ERR5954448	256318	metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR595/008/ERR5954448/ERR5954448_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR595/008/ERR5954448/ERR5954448_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR595/ERR5954448/12-647_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR595/ERR5954448/12-647_R2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/err/ERR595/008/ERR5954448.bam
PRJEB29238	SAMEA8798195	ERX5594941	ERR5954420	256318	metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR595/000/ERR5954420/ERR5954420_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR595/000/ERR5954420/ERR5954420_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR595/ERR5954420/11-539_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR595/ERR5954420/11-539_R2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/err/ERR595/000/ERR5954420.bam
PRJEB29238	SAMEA8798224	ERX5594970	ERR5954449	256318	metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR595/009/ERR5954449/ERR5954449_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR595/009/ERR5954449/ERR5954449_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR595/ERR5954449/12-648_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR595/ERR5954449/12-648_R2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/err/ERR595/009/ERR5954449.bam
PRJEB29238	SAMEA8798197	ERX5594943	ERR5954422	256318	metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR595/002/ERR5954422/ERR5954422_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR595/002/ERR5954422/ERR5954422_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR595/ERR5954422/11-541_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR595/ERR5954422/11-541_R2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/err/ERR595/002/ERR5954422.bam
PRJEB29238	SAMEA8798228	ERX5594974	ERR5954453	256318	metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR595/003/ERR5954453/ERR5954453_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR595/003/ERR5954453/ERR5954453_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR595/ERR5954453/12-663_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR595/ERR5954453/12-663_R2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/err/ERR595/003/ERR5954453.bam
PRJEB29238	SAMEA8798198	ERX5594944	ERR5954423	256318	metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR595/003/ERR5954423/ERR5954423_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR595/003/ERR5954423/ERR5954423_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR595/ERR5954423/11-542_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR595/ERR5954423/11-542_R2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/err/ERR595/003/ERR5954423.bam
PRJEB29238	SAMEA8798229	ERX5594975	ERR5954454	256318	metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR595/004/ERR5954454/ERR5954454_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR595/004/ERR5954454/ERR5954454_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR595/ERR5954454/12-666_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR595/ERR5954454/12-666_R2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/err/ERR595/004/ERR5954454.bam
PRJEB29238	SAMEA8798203	ERX5594949	ERR5954428	256318	metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR595/008/ERR5954428/ERR5954428_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR595/008/ERR5954428/ERR5954428_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR595/ERR5954428/11-595_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR595/ERR5954428/11-595_R2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/err/ERR595/008/ERR5954428.bam
PRJEB29238	SAMEA8798231	ERX5594977	ERR5954456	256318	metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR595/006/ERR5954456/ERR5954456_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR595/006/ERR5954456/ERR5954456_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR595/ERR5954456/12-671_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR595/ERR5954456/12-671_R2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/err/ERR595/006/ERR5954456.bam
PRJEB29238	SAMEA8798232	ERX5594978	ERR5954457	256318	metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR595/007/ERR5954457/ERR5954457_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR595/007/ERR5954457/ERR5954457_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR595/ERR5954457/12-673_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR595/ERR5954457/12-673_R2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/err/ERR595/007/ERR5954457.bam
PRJEB29238	SAMEA8798233	ERX5594979	ERR5954458	256318	metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR595/008/ERR5954458/ERR5954458_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR595/008/ERR5954458/ERR5954458_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR595/ERR5954458/12-674_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR595/ERR5954458/12-674_R2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/err/ERR595/008/ERR5954458.bam
PRJEB29238	SAMEA8798204	ERX5594950	ERR5954429	256318	metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR595/009/ERR5954429/ERR5954429_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR595/009/ERR5954429/ERR5954429_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR595/ERR5954429/11-631_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR595/ERR5954429/11-631_R2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/err/ERR595/009/ERR5954429.bam
PRJEB29238	SAMEA8798234	ERX5594980	ERR5954459	256318	metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR595/009/ERR5954459/ERR5954459_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR595/009/ERR5954459/ERR5954459_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR595/ERR5954459/12-676_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR595/ERR5954459/12-676_R2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/err/ERR595/009/ERR5954459.bam
PRJEB29238	SAMEA8798206	ERX5594952	ERR5954431	256318	metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR595/001/ERR5954431/ERR5954431_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR595/001/ERR5954431/ERR5954431_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR595/ERR5954431/12-461_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR595/ERR5954431/12-461_R2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/err/ERR595/001/ERR5954431.bam
PRJEB29238	SAMEA8798236	ERX5594982	ERR5954461	256318	metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR595/001/ERR5954461/ERR5954461_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR595/001/ERR5954461/ERR5954461_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR595/ERR5954461/13-515_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR595/ERR5954461/13-515_R2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/err/ERR595/001/ERR5954461.bam
PRJEB29238	SAMEA8798209	ERX5594955	ERR5954434	256318	metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR595/004/ERR5954434/ERR5954434_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR595/004/ERR5954434/ERR5954434_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR595/ERR5954434/12-465_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR595/ERR5954434/12-465_R2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/err/ERR595/004/ERR5954434.bam
PRJEB29238	SAMEA8798239	ERX5594985	ERR5954464	256318	metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR595/004/ERR5954464/ERR5954464_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR595/004/ERR5954464/ERR5954464_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR595/ERR5954464/13-518_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR595/ERR5954464/13-518_R2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/err/ERR595/004/ERR5954464.bam
PRJEB29238	SAMEA8798212	ERX5594958	ERR5954437	256318	metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR595/007/ERR5954437/ERR5954437_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR595/007/ERR5954437/ERR5954437_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR595/ERR5954437/12-473_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR595/ERR5954437/12-473_R2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/err/ERR595/007/ERR5954437.bam
PRJEB29238	SAMEA8798242	ERX5594988	ERR5954467	256318	metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR595/007/ERR5954467/ERR5954467_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR595/007/ERR5954467/ERR5954467_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR595/ERR5954467/13-521_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR595/ERR5954467/13-521_R2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/err/ERR595/007/ERR5954467.bam
PRJEB29238	SAMEA8798213	ERX5594959	ERR5954438	256318	metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR595/008/ERR5954438/ERR5954438_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR595/008/ERR5954438/ERR5954438_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR595/ERR5954438/12-474_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR595/ERR5954438/12-474_R2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/err/ERR595/008/ERR5954438.bam
PRJEB29238	SAMEA8798245	ERX5594991	ERR5954470	256318	metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR595/000/ERR5954470/ERR5954470_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR595/000/ERR5954470/ERR5954470_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR595/ERR5954470/13-525_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR595/ERR5954470/13-525_R2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/err/ERR595/000/ERR5954470.bam
PRJEB29238	SAMEA8798214	ERX5594960	ERR5954439	256318	metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR595/009/ERR5954439/ERR5954439_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR595/009/ERR5954439/ERR5954439_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR595/ERR5954439/12-475_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR595/ERR5954439/12-475_R2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/err/ERR595/009/ERR5954439.bam
PRJEB29238	SAMEA8798246	ERX5594992	ERR5954471	256318	metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR595/001/ERR5954471/ERR5954471_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR595/001/ERR5954471/ERR5954471_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR595/ERR5954471/13-526_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR595/ERR5954471/13-526_R2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/err/ERR595/001/ERR5954471.bam
PRJEB29238	SAMEA8798220	ERX5594966	ERR5954445	256318	metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR595/005/ERR5954445/ERR5954445_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR595/005/ERR5954445/ERR5954445_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR595/ERR5954445/12-642_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR595/ERR5954445/12-642_R2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/err/ERR595/005/ERR5954445.bam
PRJEB29238	SAMEA8798248	ERX5594994	ERR5954473	256318	metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR595/003/ERR5954473/ERR5954473_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR595/003/ERR5954473/ERR5954473_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR595/ERR5954473/13-560_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR595/ERR5954473/13-560_R2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/err/ERR595/003/ERR5954473.bam
PRJEB29238	SAMEA8798259	ERX5595005	ERR5954484	256318	metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR595/004/ERR5954484/ERR5954484_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR595/004/ERR5954484/ERR5954484_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR595/ERR5954484/14-585_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR595/ERR5954484/14-585_R2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/err/ERR595/004/ERR5954484.bam
PRJEB29238	SAMEA8798222	ERX5594968	ERR5954447	256318	metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR595/007/ERR5954447/ERR5954447_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR595/007/ERR5954447/ERR5954447_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR595/ERR5954447/12-646_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR595/ERR5954447/12-646_R2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/err/ERR595/007/ERR5954447.bam
PRJEB29238	SAMEA8798260	ERX5595006	ERR5954485	256318	metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR595/005/ERR5954485/ERR5954485_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR595/005/ERR5954485/ERR5954485_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR595/ERR5954485/18-468_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR595/ERR5954485/18-468_R2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/err/ERR595/005/ERR5954485.bam
PRJEB29238	SAMEA8798226	ERX5594972	ERR5954451	256318	metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR595/001/ERR5954451/ERR5954451_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR595/001/ERR5954451/ERR5954451_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR595/ERR5954451/12-650_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR595/ERR5954451/12-650_R2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/err/ERR595/001/ERR5954451.bam
PRJEB29238	SAMEA8798263	ERX5595009	ERR5954488	256318	metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR595/008/ERR5954488/ERR5954488_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR595/008/ERR5954488/ERR5954488_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR595/ERR5954488/18-550_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR595/ERR5954488/18-550_R2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/err/ERR595/008/ERR5954488.bam
PRJEB29238	SAMEA8798241	ERX5594987	ERR5954466	256318	metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR595/006/ERR5954466/ERR5954466_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR595/006/ERR5954466/ERR5954466_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR595/ERR5954466/13-520_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR595/ERR5954466/13-520_R2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/err/ERR595/006/ERR5954466.bam
PRJEB29238	SAMEA8798244	ERX5594990	ERR5954469	256318	metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR595/009/ERR5954469/ERR5954469_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR595/009/ERR5954469/ERR5954469_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR595/ERR5954469/13-524_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR595/ERR5954469/13-524_R2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/err/ERR595/009/ERR5954469.bam
PRJEB29238	SAMEA8798249	ERX5594995	ERR5954474	256318	metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR595/004/ERR5954474/ERR5954474_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR595/004/ERR5954474/ERR5954474_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR595/ERR5954474/13-562_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR595/ERR5954474/13-562_R2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/err/ERR595/004/ERR5954474.bam
PRJEB29238	SAMEA8798250	ERX5594996	ERR5954475	256318	metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR595/005/ERR5954475/ERR5954475_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR595/005/ERR5954475/ERR5954475_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR595/ERR5954475/13-564_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR595/ERR5954475/13-564_R2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/err/ERR595/005/ERR5954475.bam
PRJEB29238	SAMEA8798253	ERX5594999	ERR5954478	256318	metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR595/008/ERR5954478/ERR5954478_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR595/008/ERR5954478/ERR5954478_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR595/ERR5954478/13-569_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR595/ERR5954478/13-569_R2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/err/ERR595/008/ERR5954478.bam
PRJEB29238	SAMEA8798254	ERX5595000	ERR5954479	256318	metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR595/009/ERR5954479/ERR5954479_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR595/009/ERR5954479/ERR5954479_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR595/ERR5954479/13-587_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR595/ERR5954479/13-587_R2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/err/ERR595/009/ERR5954479.bam
PRJEB29238	SAMEA8798255	ERX5595001	ERR5954480	256318	metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR595/000/ERR5954480/ERR5954480_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR595/000/ERR5954480/ERR5954480_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR595/ERR5954480/13-588_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR595/ERR5954480/13-588_R2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/err/ERR595/000/ERR5954480.bam
PRJEB29238	SAMEA8798257	ERX5595003	ERR5954482	256318	metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR595/002/ERR5954482/ERR5954482_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR595/002/ERR5954482/ERR5954482_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR595/ERR5954482/14-571_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR595/ERR5954482/14-571_R2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/err/ERR595/002/ERR5954482.bam
PRJEB29238	SAMEA8798262	ERX5595008	ERR5954487	256318	metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR595/007/ERR5954487/ERR5954487_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR595/007/ERR5954487/ERR5954487_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR595/ERR5954487/18-506_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR595/ERR5954487/18-506_R2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/err/ERR595/007/ERR5954487.bam
PRJEB29238	SAMEA8798264	ERX5595010	ERR5954489	256318	metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR595/009/ERR5954489/ERR5954489_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR595/009/ERR5954489/ERR5954489_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR595/ERR5954489/18-551_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR595/ERR5954489/18-551_R2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/err/ERR595/009/ERR5954489.bam
PRJEB29238	SAMEA8798265	ERX5595011	ERR5954490	256318	metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR595/000/ERR5954490/ERR5954490_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR595/000/ERR5954490/ERR5954490_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR595/ERR5954490/18-555_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR595/ERR5954490/18-555_R2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/err/ERR595/000/ERR5954490.bam
PRJEB29238	SAMEA4981775	ERX2855171	ERR2848482	256318	metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR284/002/ERR2848482/ERR2848482.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR284/ERR2848482/06-095_R1_renamed.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR284/ERR2848482/06-095_R2_renamed.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR284/002/ERR2848482	
PRJEB29238	SAMEA4981784	ERX2855180	ERR2848491	256318	metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR284/001/ERR2848491/ERR2848491.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR284/ERR2848491/06-140_R1_renamed.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR284/ERR2848491/06-140_R2_renamed.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR284/001/ERR2848491	
PRJEB29238	SAMEA4981786	ERX2855182	ERR2848493	256318	metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR284/003/ERR2848493/ERR2848493.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR284/ERR2848493/06-142_R1_renamed.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR284/ERR2848493/06-142_R2_renamed.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR284/003/ERR2848493	
PRJEB29238	SAMEA4981787	ERX2855183	ERR2848494	256318	metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR284/004/ERR2848494/ERR2848494.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR284/ERR2848494/06-156_R1_renamed.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR284/ERR2848494/06-156_R2_renamed.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR284/004/ERR2848494	
PRJEB29238	SAMEA4981788	ERX2855184	ERR2848495	256318	metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR284/005/ERR2848495/ERR2848495.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR284/ERR2848495/06-161_R1_renamed.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR284/ERR2848495/06-161_R2_renamed.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR284/005/ERR2848495	
PRJEB29238	SAMEA4981793	ERX2855189	ERR2848500	256318	metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR284/000/ERR2848500/ERR2848500.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR284/ERR2848500/06-199_R1_renamed.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR284/ERR2848500/06-199_R2_renamed.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR284/000/ERR2848500	
PRJEB29238	SAMEA4981799	ERX2855195	ERR2848506	256318	metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR284/006/ERR2848506/ERR2848506.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR284/ERR2848506/07-006_R1_renamed.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR284/ERR2848506/07-006_R2_renamed.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR284/006/ERR2848506	
